"","X","ID.x","Site.ID","Original.Genus","Original.Species","ACCEPTED.GENUS","ACCEPTED.SPECIES","SPECIES.ID","SAMPLE.ID","ID.y","Average.LA..m2.","SLA..m2.kg.","LMA..kg.m2.","LDMC..mg.g.","Cmass..g.kg.","Nmass..g.kg.","Pmass..g.kg.","Kmass..g.kg.","Narea..g.m2.","Parea..g.m2.","Karea..g.m2.","d13C.12C","d15N.14N","Site.Name","Latitude","Longitude","Elevation","Collection.month","Collection.year","Source","Sampling.strategy","References","Site.ID.1","Lat_grid","Lon_grid","Temp.Jan..C.","Temp.Feb...C.","Temp.Mar...C.","Temp.April...C.","Temp.May...C.","Temp.June...C.","Temp.July...C.","Temp.Aug...C.","Temp.Sept...C.","Temp.Oct...C.","Temp.Nov...C.","Temp.Dec...C.","Prec.Jan..mm.","Prec.Feb..mm.","Prec.Mar..mm.","Prec.Apr..mm.","Prec.May..mm.","Prec.June...mm.","Prec.July...mm.","Prec.Aug...mm.","Prec.Sept...mm.","Prec.Oct...mm.","Prec.Nov..mm.","Prec.Dec...mm.","Sun.Jan....","Sun.Feb....","Sun.Mar....","Sun.Apr....","Sun.May....","Sun.June....","Sun.July....","Sun.Aug....","Sun.Sep....","Sun.Oct....","Sun.Nov....","Sun.Dec....","MTCO...C.","MAT...C.","MI..unitless.","alpha..unitless.","GDD0..C.days.","mGDD0...C.","PAR0..mol.photon.m.2.","mPAR0..mol.photon.m.2.","Prec.Timing..month.from.Jan1st.","Prec.Seasonality..unitless.","MMP..mm.","MAP..mm.","theta_m3m3","beta_Ali","tg_chelsa_2006","vpd_chelsa_2006","fapar_MODIS_2006","ppfd_chelsa_2006","deta_obs","pressure","gammastar","ca","kmm","chi_obs","ns_star","beta_own"
"123",123,123,5,"Carex","pediformis","Carex","pediformis","SP278",123,117,0.0042688,30.31250949,0.033171783,291.6702625,448.452,20.3483674,2.364416437,30.53526261,0.671286137,0.078001343,1.007348554,-31.167,1.638,"NECTS05",43.29623333,131.1477833,289,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",5,43.295,131.145,-13.03,-9.71,-2.54,5.91,11.84,15.2,19.05,20.56,14.17,6.17,-2.63,-9.76,5,9.16,12.7,35.15,53.97,99.27,113.21,115.97,70.08,29.23,14.42,9.85,69.04,65.5,65.96,56.43,52.04,40.3,37.53,44.34,55.26,64.64,62.44,60.44,-13.03,4.602,0.818,0.864,2785.609,12.271,7239.839,31.894,6.555194,0.571885,47.334,568.01,0.35151676737512,173.838030683973,8.6018262555405,456.026391326344,0.43861065333245,28.7245945850332,23.6098481368822,98014.5547089266,1.72399825874044,37.4317584433391,17.0612331871859,0.779170380629805,1.50641303274961,644.859347478808
"124",124,124,5,"Carex","sp","Carex","sp.","SP280",124,118,NA,30.1242557,0.03381286,263.1235661,406.935,18.65968557,2.875741625,31.91400709,0.619423954,0.095462662,1.059412302,-31.026,-3.837,"NECTS05",43.29623333,131.1477833,289,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",5,43.295,131.145,-13.03,-9.71,-2.54,5.91,11.84,15.2,19.05,20.56,14.17,6.17,-2.63,-9.76,5,9.16,12.7,35.15,53.97,99.27,113.21,115.97,70.08,29.23,14.42,9.85,69.04,65.5,65.96,56.43,52.04,40.3,37.53,44.34,55.26,64.64,62.44,60.44,-13.03,4.602,0.818,0.864,2785.609,12.271,7239.839,31.894,6.555194,0.571885,47.334,568.01,0.351691127723247,173.890475688438,8.6018262555405,456.026391326344,0.43861065333245,28.7245945850332,23.4608978156277,98014.5547089266,1.72399825874044,37.4317584433391,17.0612331871859,0.773352008705799,1.50641303274961,602.496903512402
"125",125,125,5,"Corylus","heterophylla","Corylus","heterophylla","SP370",125,119,0.0023345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS05",43.29623333,131.1477833,289,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",5,43.295,131.145,-13.03,-9.71,-2.54,5.91,11.84,15.2,19.05,20.56,14.17,6.17,-2.63,-9.76,5,9.16,12.7,35.15,53.97,99.27,113.21,115.97,70.08,29.23,14.42,9.85,69.04,65.5,65.96,56.43,52.04,40.3,37.53,44.34,55.26,64.64,62.44,60.44,-13.03,4.602,0.818,0.864,2785.609,12.271,7239.839,31.894,6.555194,0.571885,47.334,568.01,0.351613921595453,173.867251279677,8.6018262555405,456.026391326344,0.43861065333245,28.7245945850332,NA,98014.5547089266,1.72399825874044,37.4317584433391,17.0612331871859,NA,1.50641303274961,NA
"126",126,126,5,"Crataegus","sp","Crataegus","sp.","SP379",126,120,0.0010005,31.98988783,0.037752911,332.4128606,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS05",43.29623333,131.1477833,289,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",5,43.295,131.145,-13.03,-9.71,-2.54,5.91,11.84,15.2,19.05,20.56,14.17,6.17,-2.63,-9.76,5,9.16,12.7,35.15,53.97,99.27,113.21,115.97,70.08,29.23,14.42,9.85,69.04,65.5,65.96,56.43,52.04,40.3,37.53,44.34,55.26,64.64,62.44,60.44,-13.03,4.602,0.818,0.864,2785.609,12.271,7239.839,31.894,6.555194,0.571885,47.334,568.01,0.351482976763696,173.827868799509,8.6018262555405,456.026391326344,0.43861065333245,28.7245945850332,NA,98014.5547089266,1.72399825874044,37.4317584433391,17.0612331871859,NA,1.50641303274961,NA
"127",127,127,5,"Dioscorea","nipponica","Dioscorea","nipponica","SP425",127,121,0.08004,44.19406579,0.023093494,234.1064954,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS05",43.29623333,131.1477833,289,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",5,43.295,131.145,-13.03,-9.71,-2.54,5.91,11.84,15.2,19.05,20.56,14.17,6.17,-2.63,-9.76,5,9.16,12.7,35.15,53.97,99.27,113.21,115.97,70.08,29.23,14.42,9.85,69.04,65.5,65.96,56.43,52.04,40.3,37.53,44.34,55.26,64.64,62.44,60.44,-13.03,4.602,0.818,0.864,2785.609,12.271,7239.839,31.894,6.555194,0.571885,47.334,568.01,0.351598638915304,173.862654457815,8.6018262555405,456.026391326344,0.43861065333245,28.7245945850332,NA,98014.5547089266,1.72399825874044,37.4317584433391,17.0612331871859,NA,1.50641303274961,NA
"128",128,128,5,"Acanthopanax","sessiliflorus","Eleutherococcus","sessiliflorus","SP1331",128,122,0.0021344,34.41257085,0.02970146,256.6823417,460.822,24.58469985,3.761071184,27.56146283,0.714410439,0.109293525,0.800912636,-30.872,-2.19,"NECTS05",43.29623333,131.1477833,289,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",5,43.295,131.145,-13.03,-9.71,-2.54,5.91,11.84,15.2,19.05,20.56,14.17,6.17,-2.63,-9.76,5,9.16,12.7,35.15,53.97,99.27,113.21,115.97,70.08,29.23,14.42,9.85,69.04,65.5,65.96,56.43,52.04,40.3,37.53,44.34,55.26,64.64,62.44,60.44,-13.03,4.602,0.818,0.864,2785.609,12.271,7239.839,31.894,6.555194,0.571885,47.334,568.01,0.35167204678155,173.884735653509,8.6018262555405,456.026391326344,0.43861065333245,28.7245945850332,23.2982640064058,98014.5547089266,1.72399825874044,37.4317584433391,17.0612331871859,0.766999125533068,1.50641303274961,560.174140027665
"129",129,129,5,"Equisetum","hyemale","Equisetum","hyemale","SP480",129,123,NA,22.20075,0.046615908,311.613339,313.764,18.1447786,1.546292057,23.78289271,0.817304758,0.069650442,1.071265282,-29.858,1.612,"NECTS05",43.29623333,131.1477833,289,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",5,43.295,131.145,-13.03,-9.71,-2.54,5.91,11.84,15.2,19.05,20.56,14.17,6.17,-2.63,-9.76,5,9.16,12.7,35.15,53.97,99.27,113.21,115.97,70.08,29.23,14.42,9.85,69.04,65.5,65.96,56.43,52.04,40.3,37.53,44.34,55.26,64.64,62.44,60.44,-13.03,4.602,0.818,0.864,2785.609,12.271,7239.839,31.894,6.555194,0.571885,47.334,568.01,0.351654727317968,173.879525680262,8.6018262555405,456.026391326344,0.43861065333245,28.7245945850332,22.2287046638533,98014.5547089266,1.72399825874044,37.4317584433391,17.0612331871859,0.725219463714614,1.50641303274961,357.44790986986
"130",130,130,5,"Euonymus","alatus","Euonymus","alatus","SP492",130,124,0.00083375,19.81169242,0.050560607,323.7781112,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS05",43.29623333,131.1477833,289,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",5,43.295,131.145,-13.03,-9.71,-2.54,5.91,11.84,15.2,19.05,20.56,14.17,6.17,-2.63,-9.76,5,9.16,12.7,35.15,53.97,99.27,113.21,115.97,70.08,29.23,14.42,9.85,69.04,65.5,65.96,56.43,52.04,40.3,37.53,44.34,55.26,64.64,62.44,60.44,-13.03,4.602,0.818,0.864,2785.609,12.271,7239.839,31.894,6.555194,0.571885,47.334,568.01,0.351831346205757,173.932662804483,8.6018262555405,456.026391326344,0.43861065333245,28.7245945850332,NA,98014.5547089266,1.72399825874044,37.4317584433391,17.0612331871859,NA,1.50641303274961,NA
"131",131,131,5,"Fraxinus","rhynchophylla","Fraxinus","chinensis subsp. rhynchophylla ","SP544",131,125,0.0032016,34.7882572,0.028917914,209.5964637,450.077,22.83653187,2.895497182,18.15959432,0.656443688,0.083232028,0.522003566,-30.065,-2.049,"NECTS05",43.29623333,131.1477833,289,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",5,43.295,131.145,-13.03,-9.71,-2.54,5.91,11.84,15.2,19.05,20.56,14.17,6.17,-2.63,-9.76,5,9.16,12.7,35.15,53.97,99.27,113.21,115.97,70.08,29.23,14.42,9.85,69.04,65.5,65.96,56.43,52.04,40.3,37.53,44.34,55.26,64.64,62.44,60.44,-13.03,4.602,0.818,0.864,2785.609,12.271,7239.839,31.894,6.555194,0.571885,47.334,568.01,0.351619860670631,173.869037705324,8.6018262555405,456.026391326344,0.43861065333245,28.7245945850332,22.446864996108,98014.5547089266,1.72399825874044,37.4317584433391,17.0612331871859,0.733741351693312,1.50641303274961,390.308658070457
"132",132,132,5,"Fraxinus","mandshurica","Fraxinus","mandshurica","SP546",132,126,0.0050025,22.47092571,0.044503656,262.5205828,463.82,20.05196061,1.683692828,14.30380326,0.892351337,0.074927613,0.63654713,-28.791,0.412,"NECTS05",43.29623333,131.1477833,289,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",5,43.295,131.145,-13.03,-9.71,-2.54,5.91,11.84,15.2,19.05,20.56,14.17,6.17,-2.63,-9.76,5,9.16,12.7,35.15,53.97,99.27,113.21,115.97,70.08,29.23,14.42,9.85,69.04,65.5,65.96,56.43,52.04,40.3,37.53,44.34,55.26,64.64,62.44,60.44,-13.03,4.602,0.818,0.864,2785.609,12.271,7239.839,31.894,6.555194,0.571885,47.334,568.01,0.351583771711428,173.858182722175,8.6018262555405,456.026391326344,0.43861065333245,28.7245945850332,21.1056528512401,98014.5547089266,1.72399825874044,37.4317584433391,17.0612331871859,0.681350252284408,1.50641303274961,232.572661898177
"133",133,133,5,"Geum","sp","Geum","sp.","SP566",133,127,0.0018676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS05",43.29623333,131.1477833,289,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",5,43.295,131.145,-13.03,-9.71,-2.54,5.91,11.84,15.2,19.05,20.56,14.17,6.17,-2.63,-9.76,5,9.16,12.7,35.15,53.97,99.27,113.21,115.97,70.08,29.23,14.42,9.85,69.04,65.5,65.96,56.43,52.04,40.3,37.53,44.34,55.26,64.64,62.44,60.44,-13.03,4.602,0.818,0.864,2785.609,12.271,7239.839,31.894,6.555194,0.571885,47.334,568.01,0.351514808362703,173.837441531983,8.6018262555405,456.026391326344,0.43861065333245,28.7245945850332,NA,98014.5547089266,1.72399825874044,37.4317584433391,17.0612331871859,NA,1.50641303274961,NA
"134",134,134,5,"Larix","olgensis","Larix","olgensis","SP669",134,128,2.001e-05,23.74028377,0.042129679,321.4719378,481.596,16.9873628,1.851210029,7.838890315,0.715550116,0.077977586,0.330193623,-29.151,-2.066,"NECTS05",43.29623333,131.1477833,289,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",5,43.295,131.145,-13.03,-9.71,-2.54,5.91,11.84,15.2,19.05,20.56,14.17,6.17,-2.63,-9.76,5,9.16,12.7,35.15,53.97,99.27,113.21,115.97,70.08,29.23,14.42,9.85,69.04,65.5,65.96,56.43,52.04,40.3,37.53,44.34,55.26,64.64,62.44,60.44,-13.03,4.602,0.818,0.864,2785.609,12.271,7239.839,31.894,6.555194,0.571885,47.334,568.01,0.351501799952311,173.833529442611,8.6018262555405,456.026391326344,0.43861065333245,28.7245945850332,21.4842884938852,98014.5547089266,1.72399825874044,37.4317584433391,17.0612331871859,0.696140707075236,1.50641303274961,267.81250816717
"135",135,135,5,"Lespedeza","bicolor","Lespedeza","bicolor","SP685",135,129,0.000667,43.92125152,0.022780524,506.5776978,474.158,36.92020907,2.151643637,18.19407246,0.840600115,0.048988669,0.414243033,-32.257,-2.531,"NECTS05",43.29623333,131.1477833,289,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",5,43.295,131.145,-13.03,-9.71,-2.54,5.91,11.84,15.2,19.05,20.56,14.17,6.17,-2.63,-9.76,5,9.16,12.7,35.15,53.97,99.27,113.21,115.97,70.08,29.23,14.42,9.85,69.04,65.5,65.96,56.43,52.04,40.3,37.53,44.34,55.26,64.64,62.44,60.44,-13.03,4.602,0.818,0.864,2785.609,12.271,7239.839,31.894,6.555194,0.571885,47.334,568.01,0.351854935404673,173.939761021992,8.6018262555405,456.026391326344,0.43861065333245,28.7245945850332,24.76277276095,98014.5547089266,1.72399825874044,37.4317584433391,17.0612331871859,0.824206498757451,1.50641303274961,NA
"136",136,136,5,"Lonicera","chrysantha","Lonicera","chrysantha","SP730",136,130,0.003335,25.26716387,0.039646475,283.7164914,504.082,20.12526921,3.948107065,39.45238633,0.796498939,0.156254461,1.561409366,-31.246,-2.083,"NECTS05",43.29623333,131.1477833,289,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",5,43.295,131.145,-13.03,-9.71,-2.54,5.91,11.84,15.2,19.05,20.56,14.17,6.17,-2.63,-9.76,5,9.16,12.7,35.15,53.97,99.27,113.21,115.97,70.08,29.23,14.42,9.85,69.04,65.5,65.96,56.43,52.04,40.3,37.53,44.34,55.26,64.64,62.44,60.44,-13.03,4.602,0.818,0.864,2785.609,12.271,7239.839,31.894,6.555194,0.571885,47.334,568.01,0.351580660339262,173.8572469028,8.6018262555405,456.026391326344,0.43861065333245,28.7245945850332,23.6933215243498,98014.5547089266,1.72399825874044,37.4317584433391,17.0612331871859,0.782431059827759,1.50641303274961,670.255714554637
"137",137,137,5,"Maackia","amurensis","Maackia","amurensis","SP749",137,131,0.0014007,29.8076419,0.03393729,318.845066,485.118,46.77967663,2.427282247,17.79629867,1.569385354,0.081431542,0.597038126,-29.111,-1.729,"NECTS05",43.29623333,131.1477833,289,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",5,43.295,131.145,-13.03,-9.71,-2.54,5.91,11.84,15.2,19.05,20.56,14.17,6.17,-2.63,-9.76,5,9.16,12.7,35.15,53.97,99.27,113.21,115.97,70.08,29.23,14.42,9.85,69.04,65.5,65.96,56.43,52.04,40.3,37.53,44.34,55.26,64.64,62.44,60.44,-13.03,4.602,0.818,0.864,2785.609,12.271,7239.839,31.894,6.555194,0.571885,47.334,568.01,0.351853754101527,173.93940554959,8.6018262555405,456.026391326344,0.43861065333245,28.7245945850332,21.4422040006633,98014.5547089266,1.72399825874044,37.4317584433391,17.0612331871859,0.694496781558754,1.50641303274961,263.599790759297
"138",138,138,5,"Mukdenia","rossii","Mukdenia","rossii","SP799",138,132,0.03335,35.46690793,0.028223666,258.7678079,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS05",43.29623333,131.1477833,289,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",5,43.295,131.145,-13.03,-9.71,-2.54,5.91,11.84,15.2,19.05,20.56,14.17,6.17,-2.63,-9.76,5,9.16,12.7,35.15,53.97,99.27,113.21,115.97,70.08,29.23,14.42,9.85,69.04,65.5,65.96,56.43,52.04,40.3,37.53,44.34,55.26,64.64,62.44,60.44,-13.03,4.602,0.818,0.864,2785.609,12.271,7239.839,31.894,6.555194,0.571885,47.334,568.01,0.351627636225172,173.871376556816,8.6018262555405,456.026391326344,0.43861065333245,28.7245945850332,NA,98014.5547089266,1.72399825874044,37.4317584433391,17.0612331871859,NA,1.50641303274961,NA
"139",139,139,5,"Onoclea","sensibilis","Onoclea","sensibilis","SP823",139,133,0.002001,44.47732143,0.022492789,194.0463952,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS05",43.29623333,131.1477833,289,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",5,43.295,131.145,-13.03,-9.71,-2.54,5.91,11.84,15.2,19.05,20.56,14.17,6.17,-2.63,-9.76,5,9.16,12.7,35.15,53.97,99.27,113.21,115.97,70.08,29.23,14.42,9.85,69.04,65.5,65.96,56.43,52.04,40.3,37.53,44.34,55.26,64.64,62.44,60.44,-13.03,4.602,0.818,0.864,2785.609,12.271,7239.839,31.894,6.555194,0.571885,47.334,568.01,0.351642220815807,173.875763620293,8.6018262555405,456.026391326344,0.43861065333245,28.7245945850332,NA,98014.5547089266,1.72399825874044,37.4317584433391,17.0612331871859,NA,1.50641303274961,NA
"140",140,140,5,"Cacalia","hastata","Parasenecio","hastatus","SP845",140,134,0.02001,NA,NA,144.8275862,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS05",43.29623333,131.1477833,289,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",5,43.295,131.145,-13.03,-9.71,-2.54,5.91,11.84,15.2,19.05,20.56,14.17,6.17,-2.63,-9.76,5,9.16,12.7,35.15,53.97,99.27,113.21,115.97,70.08,29.23,14.42,9.85,69.04,65.5,65.96,56.43,52.04,40.3,37.53,44.34,55.26,64.64,62.44,60.44,-13.03,4.602,0.818,0.864,2785.609,12.271,7239.839,31.894,6.555194,0.571885,47.334,568.01,0.351677049907591,173.886240703363,8.6018262555405,456.026391326344,0.43861065333245,28.7245945850332,NA,98014.5547089266,1.72399825874044,37.4317584433391,17.0612331871859,NA,1.50641303274961,NA
"141",141,141,5,"Phellodendron","amurense","Phellodendron","amurense","SP860",141,135,0.0018676,33.73256857,0.030066223,255.7654746,495.025,32.88911095,1.939037337,16.17383997,0.974995749,0.057482647,0.479472529,-30.771,-1.313,"NECTS05",43.29623333,131.1477833,289,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",5,43.295,131.145,-13.03,-9.71,-2.54,5.91,11.84,15.2,19.05,20.56,14.17,6.17,-2.63,-9.76,5,9.16,12.7,35.15,53.97,99.27,113.21,115.97,70.08,29.23,14.42,9.85,69.04,65.5,65.96,56.43,52.04,40.3,37.53,44.34,55.26,64.64,62.44,60.44,-13.03,4.602,0.818,0.864,2785.609,12.271,7239.839,31.894,6.555194,0.571885,47.334,568.01,0.351762936876248,173.912079415373,8.6018262555405,456.026391326344,0.43861065333245,28.7245945850332,23.1916296355144,98014.5547089266,1.72399825874044,37.4317584433391,17.0612331871859,0.762833720420125,1.50641303274961,534.440367474058
"142",142,142,5,"Phragmites","australis","Phragmites","australis","SP874",142,136,0.00667,24.87838283,0.040291721,341.4557977,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS05",43.29623333,131.1477833,289,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",5,43.295,131.145,-13.03,-9.71,-2.54,5.91,11.84,15.2,19.05,20.56,14.17,6.17,-2.63,-9.76,5,9.16,12.7,35.15,53.97,99.27,113.21,115.97,70.08,29.23,14.42,9.85,69.04,65.5,65.96,56.43,52.04,40.3,37.53,44.34,55.26,64.64,62.44,60.44,-13.03,4.602,0.818,0.864,2785.609,12.271,7239.839,31.894,6.555194,0.571885,47.334,568.01,0.351647814163038,173.877446135644,8.6018262555405,456.026391326344,0.43861065333245,28.7245945850332,NA,98014.5547089266,1.72399825874044,37.4317584433391,17.0612331871859,NA,1.50641303274961,NA
"143",143,143,5,"Pteridium","aquilinum","Pteridium","aquilinum","SP959",143,137,8.3375e-05,44.85522857,0.022518935,225.4810728,475.906,23.05369975,2.959418706,23.21466705,0.513957915,0.065977118,0.517546511,-30.231,-2.164,"NECTS05",43.29623333,131.1477833,289,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",5,43.295,131.145,-13.03,-9.71,-2.54,5.91,11.84,15.2,19.05,20.56,14.17,6.17,-2.63,-9.76,5,9.16,12.7,35.15,53.97,99.27,113.21,115.97,70.08,29.23,14.42,9.85,69.04,65.5,65.96,56.43,52.04,40.3,37.53,44.34,55.26,64.64,62.44,60.44,-13.03,4.602,0.818,0.864,2785.609,12.271,7239.839,31.894,6.555194,0.571885,47.334,568.01,0.351612426283683,173.866801504916,8.6018262555405,456.026391326344,0.43861065333245,28.7245945850332,22.6218821183189,98014.5547089266,1.72399825874044,37.4317584433391,17.0612331871859,0.740577958029675,1.50641303274961,419.36705770378
"144",144,144,5,"Quercus","mongolica","Quercus","mongolica","SP976",144,138,0.01334,19.21546544,0.052385086,414.6099728,472.377,27.77103668,2.251611352,9.578538202,1.445244028,0.117177039,0.498480676,-28.558,0.397,"NECTS05",43.29623333,131.1477833,289,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",5,43.295,131.145,-13.03,-9.71,-2.54,5.91,11.84,15.2,19.05,20.56,14.17,6.17,-2.63,-9.76,5,9.16,12.7,35.15,53.97,99.27,113.21,115.97,70.08,29.23,14.42,9.85,69.04,65.5,65.96,56.43,52.04,40.3,37.53,44.34,55.26,64.64,62.44,60.44,-13.03,4.602,0.818,0.864,2785.609,12.271,7239.839,31.894,6.555194,0.571885,47.334,568.01,0.351459158670135,173.82070631727,8.6018262555405,456.026391326344,0.43861065333245,28.7245945850332,20.8607410426974,98014.5547089266,1.72399825874044,37.4317584433391,17.0612331871859,0.671783384763209,1.50641303274961,212.659674899252
"145",145,145,5,"Rhamnus","sp","Rhamnus","sp.","SP991",145,139,NA,19.81008715,0.050916332,377.4039414,441.767,25.49818263,1.536309221,18.68244174,1.28713127,0.077551866,0.943077211,-29.487,-2.878,"NECTS05",43.29623333,131.1477833,289,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",5,43.295,131.145,-13.03,-9.71,-2.54,5.91,11.84,15.2,19.05,20.56,14.17,6.17,-2.63,-9.76,5,9.16,12.7,35.15,53.97,99.27,113.21,115.97,70.08,29.23,14.42,9.85,69.04,65.5,65.96,56.43,52.04,40.3,37.53,44.34,55.26,64.64,62.44,60.44,-13.03,4.602,0.818,0.864,2785.609,12.271,7239.839,31.894,6.555194,0.571885,47.334,568.01,0.351931705898875,173.962864009794,8.6018262555405,456.026391326344,0.43861065333245,28.7245945850332,21.8379351950978,98014.5547089266,1.72399825874044,37.4317584433391,17.0612331871859,0.709955031341353,1.50641303274961,306.555725306433
"146",146,146,5,"Rubia","sylvatica","Rubia","sylvatica","SP1024",146,140,0.0002001,43.87916667,0.022855907,162.5461077,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS05",43.29623333,131.1477833,289,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",5,43.295,131.145,-13.03,-9.71,-2.54,5.91,11.84,15.2,19.05,20.56,14.17,6.17,-2.63,-9.76,5,9.16,12.7,35.15,53.97,99.27,113.21,115.97,70.08,29.23,14.42,9.85,69.04,65.5,65.96,56.43,52.04,40.3,37.53,44.34,55.26,64.64,62.44,60.44,-13.03,4.602,0.818,0.864,2785.609,12.271,7239.839,31.894,6.555194,0.571885,47.334,568.01,0.351696030163633,173.891950498397,8.6018262555405,456.026391326344,0.43861065333245,28.7245945850332,NA,98014.5547089266,1.72399825874044,37.4317584433391,17.0612331871859,NA,1.50641303274961,NA
"147",147,147,5,"Salix","gracilistyla","Salix","gracilistyla","SP1045",147,141,0.0016675,25.47058641,0.039666765,261.6990387,489.808,22.27976279,3.941152758,26.5194653,0.874725161,0.154733491,1.041180006,-30.931,-0.711,"NECTS05",43.29623333,131.1477833,289,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",5,43.295,131.145,-13.03,-9.71,-2.54,5.91,11.84,15.2,19.05,20.56,14.17,6.17,-2.63,-9.76,5,9.16,12.7,35.15,53.97,99.27,113.21,115.97,70.08,29.23,14.42,9.85,69.04,65.5,65.96,56.43,52.04,40.3,37.53,44.34,55.26,64.64,62.44,60.44,-13.03,4.602,0.818,0.864,2785.609,12.271,7239.839,31.894,6.555194,0.571885,47.334,568.01,0.351382663836072,173.79770509132,8.6018262555405,456.026391326344,0.43861065333245,28.7245945850332,23.3605656563155,98014.5547089266,1.72399825874044,37.4317584433391,17.0612331871859,0.769432783732667,1.50641303274961,575.930624950145
"148",148,148,5,"Salix","viminalis","Salix","viminalis","SP1047",148,142,0.000667,18.7321118,0.053450065,300.2531383,498.181,28.84349216,4.100431233,21.23386998,1.539788598,0.218898503,1.133554519,-29.907,0.489,"NECTS05",43.29623333,131.1477833,289,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",5,43.295,131.145,-13.03,-9.71,-2.54,5.91,11.84,15.2,19.05,20.56,14.17,6.17,-2.63,-9.76,5,9.16,12.7,35.15,53.97,99.27,113.21,115.97,70.08,29.23,14.42,9.85,69.04,65.5,65.96,56.43,52.04,40.3,37.53,44.34,55.26,64.64,62.44,60.44,-13.03,4.602,0.818,0.864,2785.609,12.271,7239.839,31.894,6.555194,0.571885,47.334,568.01,0.351739841729575,173.905130965966,8.6018262555405,456.026391326344,0.43861065333245,28.7245945850332,22.2803380706798,98014.5547089266,1.72399825874044,37.4317584433391,17.0612331871859,0.727236393668774,1.50641303274961,364.911459054936
"149",149,149,5,"Sorbaria","sorbifolia","Sorbaria","sorbifolia","SP1124",149,143,0.0016675,44.56101051,0.02252671,279.3168168,467.691,28.5128957,4.359006774,26.90590558,0.639861964,0.097821093,0.603799269,-30.919,-2.438,"NECTS05",43.29623333,131.1477833,289,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",5,43.295,131.145,-13.03,-9.71,-2.54,5.91,11.84,15.2,19.05,20.56,14.17,6.17,-2.63,-9.76,5,9.16,12.7,35.15,53.97,99.27,113.21,115.97,70.08,29.23,14.42,9.85,69.04,65.5,65.96,56.43,52.04,40.3,37.53,44.34,55.26,64.64,62.44,60.44,-13.03,4.602,0.818,0.864,2785.609,12.271,7239.839,31.894,6.555194,0.571885,47.334,568.01,0.351640661353245,173.875294526678,8.6018262555405,456.026391326344,0.43861065333245,28.7245945850332,23.3478935197367,98014.5547089266,1.72399825874044,37.4317584433391,17.0612331871859,0.76893777839756,1.50641303274961,572.681056621444
